id,status,notes,dso_id,ready_to_go
2845,1,"Very faint diffuse member of the Local Group.   Requires extremely dark skies (Bortle 2).",2845,1
2846,1,"Very oblong with internal ""rays"".   Saturn-sized.",2846,1
2847,1,"Triplet of interacting galaxies.  All very small, in a ~5' line.  Each has spiral arms, so the combined effect is a set of pinwheels.",2847,1
2849,1,"Over 10 galaxies in a ring with a tail.   Extremely faint.",2849,1
2850,1,"Very challenging, LSB but only 20' N of Regulus.",2850,1
2851,1,"Very LSB and diffuse.",2851,1
2852,1,"Extremely long SNR - like a smaller Veil Nebula.  Strands to the W might show up better in H-alpha.",2852,1
2853,1,"Long, thin and sausage-shaped.     Stars on either side start at 8th mag, many are brighter than 13th, though you'd have to go fainter to see defined structure.",2853,1
2854,1,"Local Group dwarf, very elusive.",2854,1
2855,1,Quasar,2855,1
2856,1,"Angular size is an estimate based on 0.1pc across and 850 ly distant.",2856,1
2857,1,"Large but very diffuse.",2857,1
2858,1,"Extremely bizarre galaxy.  At the center is a very small lenticular, but surround by an unattached thin asymmetric ring.

Though small and faint, it might be possible to discern the unusual structure,",2858,1
2859,1,"Extremely large and complex.  Requires a large FOV camera.",2859,1
2860,1,"Very large - requires wide-FOV camera.",2860,1
2861,1,"Distorted barred spiral with a long tail.",2861,1
2862,-9,"Not really observable at visual wavelengths.",2862,1
2864,1,"A quasar, which will appear like a faint star, but given its magnitude, would only appear on long exposure images.    

Basically a challenge object for being able to say ""there's a quasar"".",2864,1
2865,1,"Quasar.  In high-res images has a complex structure from gravitational lensing.",2865,1
2866,1,"Proto-PN.  Not sure if this is visible visually - it does appear in Stellarium.",2866,1
2867,1,"A small asterism included in Astronomy's 2024 ""101 Objects"".",2867,1
2868,1,"Pair of interacting galaxies with extensive trails.",2868,1
2869,1,"Very large band of empty space.  Between two widely separated pairs of 7th-8th magnitude stars.",2869,1
2870,1,"Extremely distorted galaxy.   Interacting with very faint galaxies adjacent SE.",2870,1
2871,1,"",2871,1
2873,1,"",2873,1
2874,1,"",2874,0
2875,1,"",2875,0
2876,1,"",2876,0
2877,1,"",2877,0
2878,1,"",2878,0
2879,1,"",2879,0
2880,1,"",2880,0
2881,1,"",2881,0
2882,1,"",2882,0
2883,1,"",2883,0
2884,1,"",2884,0
2885,1,"",2885,0
2886,1,"",2886,0
2887,1,"",2887,0
2888,1,"",2888,0
2889,1,"",2889,0
2890,1,"",2890,0
2891,1,"",2891,0
2892,1,,2892,0
2893,1,,2893,0
2894,1,,2894,0
2895,1,,2895,0
2896,1,,2896,0
2897,1,,2897,0
2898,1,"",2898,0
2899,1,,2899,0
2900,1,,2900,0
2901,1,"",2901,0
2902,1,,2902,0
2903,1,,2903,0
2904,1,,2904,0
2905,1,,2905,0
2906,1,,2906,0
2907,1,"",2907,0
2908,1,,2908,0
2909,1,,2909,0
2910,1,,2910,0
2911,1,,2911,0
2912,1,,2912,0
2913,1,"",2913,0
2914,1,,2914,0
2915,1,,2915,0
2916,1,,2916,0
2917,1,,2917,0
2918,1,,2918,0
2919,1,,2919,0
2920,1,,2920,0
2921,1,,2921,0
2922,1,,2922,0
2923,1,,2923,0
2924,1,,2924,0
2925,1,,2925,0
2926,1,,2926,0
2927,1,,2927,0
2928,1,"",2928,0
2929,1,,2929,0
2930,1,,2930,0
2931,1,,2931,0
2932,1,,2932,0
2933,1,"",2933,0
2934,1,,2934,0
2935,1,"",2935,0
2936,1,,2936,0
2937,1,,2937,0
2938,1,,2938,0
2939,1,,2939,0
2940,1,,2940,0
2941,1,,2941,0
2942,1,,2942,0
2943,1,,2943,0
2944,1,,2944,0
2945,1,,2945,0
2946,1,,2946,0
2947,1,,2947,0
2948,1,"",2948,0
2949,1,,2949,0
2950,1,,2950,0
2951,1,,2951,0
2952,1,"",2952,0
2953,1,,2953,0
2954,1,,2954,0
2955,1,,2955,0
2956,1,,2956,0
2957,1,,2957,0
2958,1,,2958,0
2959,1,"",2959,0
2960,1,,2960,0
2961,1,,2961,0
2962,1,,2962,0
2963,1,,2963,0
2964,1,,2964,0
2965,1,,2965,0
2966,1,,2966,0
2967,1,,2967,0
2968,1,,2968,0
2969,1,,2969,0
2970,1,"",2970,0
2971,1,,2971,0
2972,1,,2972,0
2973,1,,2973,0
2974,1,,2974,0
2975,1,,2975,0
2976,1,,2976,0
2977,1,,2977,0
2978,1,,2978,0
2979,1,,2979,0
2980,1,,2980,0
2981,1,"",2981,0
2982,1,,2982,0
2983,1,"",2983,0
2984,1,,2984,0
2985,1,,2985,0
2986,1,"",2986,0
2987,1,,2987,0
2988,1,,2988,0
2989,1,,2989,0
2990,1,,2990,0
2991,1,,2991,0
2992,1,,2992,0
2993,1,"",2993,0
2994,1,"",2994,0
2995,1,,2995,0
2996,1,,2996,0
2997,1,,2997,0
2998,1,,2998,0
2999,1,,2999,0
3000,1,,3000,0
3001,1,,3001,0
3002,1,,3002,0
3003,1,,3003,0
3004,1,"",3004,0
3005,1,"",3005,0
3006,1,,3006,0
3007,1,,3007,0
3008,1,"",3008,0
3009,1,,3009,0
3010,1,,3010,0
3011,1,,3011,0
3012,1,,3012,0
3013,1,,3013,0
3014,1,,3014,0
3015,1,,3015,0
3016,1,,3016,0
3017,1,,3017,0
3018,1,,3018,0
3019,1,,3019,0
3020,1,,3020,0
3021,1,,3021,0
3022,1,,3022,0
3023,1,,3023,0
3024,1,,3024,0
3025,1,,3025,0
3026,1,,3026,0
3027,1,,3027,0
3028,1,,3028,0
3029,1,,3029,0
3030,1,,3030,0
3031,1,,3031,0
3032,1,,3032,0
3033,1,,3033,0
3034,1,,3034,0
3035,1,,3035,0
3036,1,,3036,0
3037,1,,3037,0
3038,1,,3038,0
3039,1,,3039,0
3040,1,,3040,0
3041,1,,3041,0
3042,1,,3042,0
3043,1,,3043,0
3044,1,,3044,0
3045,1,,3045,0
3046,1,,3046,0
3047,1,,3047,0
3048,1,,3048,0
3049,1,,3049,0
3050,1,,3050,0
3051,1,,3051,0
3052,1,,3052,0
3053,1,,3053,0
3054,1,,3054,0
3055,1,,3055,0
3056,1,,3056,0
3057,1,,3057,0
3058,1,,3058,0
3059,1,,3059,0
3060,1,,3060,0
3061,1,,3061,0
3062,1,,3062,0
3063,1,,3063,0
3064,1,,3064,0
3065,1,,3065,0
3066,1,,3066,0
3067,1,,3067,0
3068,1,,3068,0
3069,1,,3069,0
3070,1,,3070,0
3071,1,,3071,0
3072,1,,3072,0
3073,1,,3073,0
3074,1,,3074,0
3075,1,,3075,0
3076,1,,3076,0
3077,1,,3077,0
3078,1,,3078,0
3079,1,,3079,0
3080,1,,3080,0
3081,1,,3081,0
3082,1,,3082,0
3083,1,,3083,0
3084,1,,3084,0
3085,1,,3085,0
3086,1,,3086,0
3087,1,,3087,0
3088,1,,3088,0
3089,1,,3089,0
3090,1,,3090,0
3091,1,,3091,0
3092,1,,3092,0
3093,1,,3093,0
3094,1,,3094,0
3095,1,,3095,0
3096,1,,3096,0
3097,1,,3097,0
3098,1,,3098,0
3099,1,,3099,0
3100,1,,3100,0
3101,1,,3101,0
3102,1,,3102,0
3103,1,,3103,0
3104,1,,3104,0
3105,1,,3105,0
3106,1,,3106,0
3107,1,,3107,0
3108,1,,3108,0
3109,1,,3109,0
3110,1,,3110,0
3111,1,,3111,0
3112,1,,3112,0
3113,1,,3113,0
3114,1,,3114,0
3115,1,,3115,0
3116,1,,3116,0
3117,1,,3117,0
3118,1,,3118,0
3119,1,,3119,0
3120,1,,3120,0
3121,1,,3121,0
3122,1,,3122,0
3123,1,,3123,0
3124,1,,3124,0
3125,1,,3125,0
3126,1,,3126,0
3127,1,,3127,0
3128,1,,3128,0
3129,1,,3129,0
3130,1,,3130,0
3131,1,,3131,0
3132,1,,3132,0
3133,1,,3133,0
3134,1,,3134,0
3135,1,,3135,0
3136,1,,3136,0
3137,1,,3137,0
3138,1,,3138,0
3139,1,,3139,0
3140,1,,3140,0
3141,1,,3141,0
3142,1,,3142,0
3143,1,"",3143,0
3144,1,,3144,0
3145,1,,3145,0
3146,1,,3146,0
3147,1,,3147,0
3148,1,,3148,0
3149,1,,3149,0
3150,1,"",3150,0
3151,1,,3151,0
3153,1,,3153,0
3154,1,,3154,0
3155,1,,3155,0
3156,1,,3156,0
3157,1,,3157,0
3158,1,,3158,0
3159,1,,3159,0
3160,1,,3160,0
3161,1,,3161,0
3163,1,,3163,0
3164,1,,3164,0
3165,1,,3165,0
3166,1,,3166,0
3167,1,,3167,0
3168,1,,3168,0
3169,1,,3169,0
3170,1,,3170,0
3171,1,,3171,0
3172,1,,3172,0
3173,1,,3173,0
3174,1,,3174,0
3175,1,,3175,0
3176,1,,3176,0
3177,1,,3177,0
3178,1,,3178,0
3179,1,,3179,0
3180,1,,3180,0
3181,1,,3181,0
3183,1,,3183,0
3184,1,,3184,0
3185,1,,3185,0
3186,1,,3186,0
3187,1,,3187,0
3188,1,,3188,0
3189,1,,3189,0
3190,1,,3190,0
3191,1,,3191,0
3192,1,,3192,0
3193,1,,3193,0
3194,1,,3194,0
3195,1,,3195,0
3196,1,,3196,0
3197,1,,3197,0
3198,1,,3198,0
3199,1,,3199,0
3200,1,,3200,0
3201,1,,3201,0
3202,1,,3202,0
3203,1,,3203,0
3204,1,,3204,0
3205,1,,3205,0
3206,1,,3206,0
3207,1,,3207,0
3208,1,,3208,0
3209,1,,3209,0
3210,1,,3210,0
3211,1,,3211,0
3212,1,,3212,0
3213,1,,3213,0
3214,1,,3214,0
3215,1,,3215,0
3216,1,,3216,0
3217,1,,3217,0
3218,1,,3218,0
3219,1,,3219,0
3220,1,,3220,0
3221,1,,3221,0
3222,1,,3222,0
3223,1,,3223,0
3224,1,,3224,0
3225,1,,3225,0
3226,1,,3226,0
3227,1,,3227,0
3228,1,,3228,0
3229,1,,3229,0
3230,1,,3230,0
3231,1,,3231,0
3232,1,,3232,0
3233,1,,3233,0
3234,1,,3234,0
3235,1,,3235,0
3236,1,,3236,0
3237,1,,3237,0
3238,1,,3238,0
3239,1,,3239,0
3240,1,,3240,0
3241,1,,3241,0
3242,1,,3242,0
3243,1,,3243,0
3244,1,,3244,0
3245,1,,3245,0
3246,1,,3246,0
3247,1,,3247,0
3248,1,,3248,0
3249,1,,3249,0
3250,1,,3250,0
3251,1,,3251,0
3252,1,,3252,0
3253,1,,3253,0
3254,1,,3254,0
3255,1,,3255,0
3256,1,,3256,0
3257,1,,3257,0
3258,1,,3258,0
3259,1,,3259,0
3260,1,,3260,0
3261,1,,3261,0
3262,1,,3262,0
3263,1,,3263,0
3264,1,,3264,0
3265,1,,3265,0
3266,1,,3266,0
3267,1,,3267,0
3268,1,,3268,0
3269,1,,3269,0
3270,1,,3270,0
3271,1,,3271,0
3272,1,,3272,0
3273,1,,3273,0
3274,1,,3274,0
3275,1,,3275,0
3276,1,,3276,0
3277,1,,3277,0
3278,1,,3278,0
3279,1,,3279,0
3280,1,,3280,0
3281,1,,3281,0
3282,1,,3282,0
3283,1,,3283,0
3284,1,,3284,0
3285,1,,3285,0
3286,1,,3286,0
3287,1,,3287,0
3288,1,,3288,0
3289,1,,3289,0
3290,1,,3290,0
3291,1,,3291,0
3292,1,,3292,0
3293,1,,3293,0
3294,1,,3294,0
3295,1,,3295,0
3296,1,,3296,0
3297,1,,3297,0
3298,1,,3298,0
3299,1,,3299,0
3300,1,,3300,0
3301,1,,3301,0
3302,1,,3302,0
3303,1,,3303,0
3304,1,,3304,0
3305,1,,3305,0
3307,1,,3307,0
3308,1,,3308,0
3309,1,,3309,0
3310,1,,3310,0
3311,1,,3311,0
3312,1,,3312,0
3313,1,,3313,0
3314,1,,3314,0
3315,1,,3315,0
3316,1,,3316,0
3317,1,,3317,0
3318,1,,3318,0
3319,1,,3319,0
3320,1,,3320,0
3321,1,,3321,0
3322,1,,3322,0
3323,1,,3323,0
3324,1,,3324,0
3325,1,,3325,0
3326,1,,3326,0
3327,1,,3327,0
3328,1,,3328,0
3329,1,,3329,0
3330,1,,3330,0
3331,1,,3331,0
3332,1,,3332,0
3333,1,,3333,0
3334,1,,3334,0
3335,1,,3335,0
3336,1,,3336,0
3337,1,,3337,0
3338,1,,3338,0
3339,1,,3339,0
3340,1,,3340,0
3341,1,,3341,0
3342,1,,3342,0
3343,1,,3343,0
3344,1,,3344,0
3345,1,,3345,0
3346,1,,3346,0
3347,1,,3347,0
3348,1,,3348,0
3349,1,,3349,0
3350,1,,3350,0
3351,1,,3351,0
3352,1,,3352,0
3353,1,,3353,0
3354,1,,3354,0
3355,1,,3355,0
3356,1,,3356,0
3357,1,,3357,0
3358,1,,3358,0
3359,1,,3359,0
3360,1,,3360,0
3361,1,,3361,0
3362,1,,3362,0
3363,1,,3363,0
3364,1,,3364,0
3365,1,,3365,0
3366,1,,3366,0
3367,1,,3367,0
3368,1,,3368,0
3369,1,,3369,0
3370,1,,3370,0
3371,1,,3371,0
3372,1,,3372,0
3373,1,"",3373,0
3374,1,,3374,0
3375,1,,3375,0
3376,1,,3376,0
3377,1,,3377,0
3378,1,,3378,0
3380,1,,3380,0
3381,1,,3381,0
3382,1,,3382,0
3383,1,,3383,0
3384,1,,3384,0
3385,1,,3385,0
3386,1,,3386,0
3387,1,,3387,0
3388,1,,3388,0
3389,1,,3389,0
3390,1,,3390,0
3391,1,,3391,0
3392,1,,3392,0
3393,1,,3393,0
3394,1,,3394,0
3395,1,,3395,0
3396,1,,3396,0
3397,1,,3397,0
3398,1,,3398,0
3399,1,,3399,0
3400,1,,3400,0
3401,1,,3401,0
3402,1,,3402,0
3403,1,,3403,0
3404,1,,3404,0
3405,1,,3405,0
3406,1,,3406,0
3407,1,,3407,0
3408,1,,3408,0
3409,1,,3409,0
3410,1,,3410,0
3411,1,,3411,0
3412,1,,3412,0
3413,1,,3413,0
3414,1,,3414,0
3415,1,,3415,0
3416,1,,3416,0
3417,1,,3417,0
3418,1,,3418,0
3419,1,,3419,0
3420,1,,3420,0
3421,1,,3421,0
3422,1,,3422,0
3423,1,,3423,0
3424,1,,3424,0
3425,1,,3425,0
3426,1,,3426,0
3427,1,,3427,0
3428,1,,3428,0
3429,1,,3429,0
3430,1,,3430,0
3431,1,,3431,0
3432,1,,3432,0
3433,1,,3433,0
3434,1,,3434,0
3435,1,,3435,0
3436,1,,3436,0
3437,1,,3437,0
3438,1,,3438,0
3439,1,,3439,0
3440,1,,3440,0
3441,1,,3441,0
3442,1,,3442,0
3443,1,,3443,0
3444,1,,3444,0
3445,1,,3445,0
3446,1,,3446,0
3447,1,,3447,0
3448,1,,3448,0
3449,1,,3449,0
3450,1,,3450,0
3451,1,,3451,0
3452,1,,3452,0
3453,1,,3453,0
3454,1,,3454,0
3455,1,,3455,0
3456,1,,3456,0
3457,1,,3457,0
3458,1,,3458,0
3459,1,,3459,0
3460,1,,3460,0
3461,1,"",3461,0
3462,1,,3462,0
3463,1,,3463,0
3464,1,,3464,0
3465,1,,3465,0
3466,1,,3466,0
3467,1,,3467,0
3468,1,,3468,0
3469,1,,3469,0
3470,1,,3470,0
3471,1,,3471,0
3472,1,,3472,0
3473,1,,3473,0
3474,1,,3474,0
3475,1,,3475,0
3476,1,,3476,0
3477,1,,3477,0
3478,1,,3478,0
3479,1,,3479,0
3480,1,,3480,0
3481,1,,3481,0
3482,1,,3482,0
3483,1,,3483,0
3484,1,,3484,0
3485,1,,3485,0
3486,1,,3486,0
3487,1,,3487,0
3488,1,,3488,0
3489,1,,3489,0
3490,1,,3490,0
3491,1,,3491,0
3492,1,,3492,0
3493,1,,3493,0
3494,1,,3494,0
3495,1,,3495,0
3496,1,,3496,0
3497,1,,3497,0
3498,1,,3498,0
3499,1,,3499,0
3500,1,,3500,0
3501,1,,3501,0
3502,1,,3502,0
3503,1,,3503,0
3504,1,,3504,0
3505,1,,3505,0
3506,1,,3506,0
3507,1,,3507,0
3508,1,,3508,0
3509,1,,3509,0
3510,1,,3510,0
3511,1,,3511,0
3512,1,,3512,0
3513,1,,3513,0
3514,1,,3514,0
3515,1,,3515,0
3516,1,,3516,0
3517,1,,3517,0
3518,1,,3518,0
3519,1,,3519,0
3520,1,,3520,0
3521,1,,3521,0
3522,1,,3522,0
3523,1,,3523,0
3524,1,,3524,0
3525,1,,3525,0
3526,1,,3526,0
3527,1,,3527,0
3528,1,,3528,0
3529,1,,3529,0
3530,1,,3530,0
3531,1,,3531,0
3532,1,,3532,0
3533,1,,3533,0
3534,1,,3534,0
3535,1,,3535,0
3536,1,,3536,0
3537,1,,3537,0
3538,1,,3538,0
3539,1,,3539,0
3540,1,,3540,0
3541,1,,3541,0
3542,1,,3542,0
3543,1,,3543,0
3544,1,,3544,0
3545,1,,3545,0
3546,1,,3546,0
3548,1,,3548,0
3549,1,,3549,0
3550,1,,3550,0
3551,1,,3551,0
3552,1,,3552,0
3553,1,,3553,0
3554,1,,3554,0
3555,1,,3555,0
3556,1,,3556,0
3557,1,,3557,0
3558,1,,3558,0
3560,1,,3560,0
3561,1,,3561,0
3562,1,,3562,0
3563,1,,3563,0
3564,1,,3564,0
3565,1,,3565,0
3566,1,,3566,0
3567,1,,3567,0
3568,1,,3568,0
3569,1,,3569,0
3570,1,,3570,0
3571,1,,3571,0
3572,1,,3572,0
3573,1,,3573,0
3574,1,,3574,0
3575,1,,3575,0
3576,1,,3576,0
3577,1,,3577,0
3578,1,,3578,0
3579,1,,3579,0
3580,1,,3580,0
3581,1,,3581,0
3582,1,,3582,0
3583,1,,3583,0
3584,1,,3584,0
3585,1,,3585,0
3586,1,,3586,0
3587,1,,3587,0
3588,1,,3588,0
3589,1,,3589,0
3590,1,,3590,0
3591,1,,3591,0
3592,1,,3592,0
3593,1,,3593,0
3594,1,,3594,0
3595,1,,3595,0
3596,1,,3596,0
3597,1,,3597,0
3598,1,,3598,0
3599,1,,3599,0
3600,1,,3600,0
3601,1,,3601,0
3602,1,,3602,0
3603,1,,3603,0
3604,1,,3604,0
3605,1,,3605,0
3606,1,,3606,0
3607,1,,3607,0
3608,1,"",3608,0
3609,1,,3609,0
3610,1,,3610,0
3611,1,,3611,0
3612,1,,3612,0
3613,1,,3613,0
3614,1,,3614,0
3615,1,,3615,0
3616,1,,3616,0
3617,1,,3617,0
3618,1,,3618,0
3619,1,,3619,0
3620,1,,3620,0
3621,1,,3621,0
3622,1,,3622,0
3623,1,,3623,0
3624,1,,3624,0
3625,1,,3625,0
3626,1,,3626,0
3627,1,,3627,0
3628,1,,3628,0
3629,1,"",3629,0
3630,1,,3630,0
3631,1,,3631,0
3632,1,,3632,0
3633,1,,3633,0
3634,1,,3634,0
3635,1,,3635,0
3637,1,,3637,0
3638,1,,3638,0
3639,1,,3639,0
3640,1,,3640,0
3642,1,,3642,0
3643,1,,3643,0
3644,1,,3644,0
3645,1,,3645,0
3646,1,,3646,0
3647,1,,3647,0
3648,1,,3648,0
3649,1,,3649,0
3650,1,,3650,0
3651,1,,3651,0
3652,1,,3652,0
3653,1,,3653,0
3654,1,,3654,0
3655,1,,3655,0
3656,1,,3656,0
3657,1,,3657,0
3658,1,,3658,0
3659,1,,3659,0
3660,1,,3660,0
3661,1,,3661,0
3662,1,,3662,0
3663,1,,3663,0
3664,1,"",3664,0
3665,1,,3665,0
3667,1,,3667,0
3668,1,,3668,0
3669,1,,3669,0
3670,1,,3670,0
3671,1,,3671,0
3672,1,,3672,0
